date,sales,consulting,investment,payroll,rent,utilities,technology,marketing,travel,professional_services,misc,total_income,total_expenses,net
2/9/2024,1239,4500,0,0,0,0,0,0,0,0,0,5739,0,5739
2/10/2024,1397,0,0,0,0,0,0,0,0,0,0,1397,0,1397
2/11/2024,1496,4500,0,0,0,0,1400,0,0,0,0,5996,1400,4596
2/12/2024,1710,0,0,0,0,0,0,0,0,0,0,1710,0,1710
2/13/2024,2000,0,0,0,0,825,0,0,0,2500,0,2000,3325,-1325
2/14/2024,1673,0,25000,0,0,0,0,0,3000,0,500,26673,3500,23173
2/15/2024,1346,0,0,0,0,0,0,0,0,0,500,1346,500,846
2/16/2024,1759,0,0,0,0,0,0,0,0,0,0,1759,0,1759
2/17/2024,1766,0,0,0,0,0,0,0,0,0,0,1766,0,1766
2/18/2024,1345,0,0,0,0,0,0,0,0,0,500,1345,500,845
2/19/2024,1276,0,0,0,0,0,0,0,0,0,0,1276,0,1276
2/20/2024,1447,0,0,0,0,0,0,0,0,0,0,1447,0,1447
2/21/2024,1782,0,0,0,0,0,0,0,0,0,0,1782,0,1782
2/22/2024,1423,0,0,0,0,0,1400,0,0,0,0,1423,1400,23
2/23/2024,1645,0,0,0,0,0,0,0,0,0,0,1645,0,1645
2/24/2024,1561,0,0,0,0,0,0,0,0,0,0,1561,0,1561
2/25/2024,1774,0,0,0,0,0,1400,0,0,0,0,1774,1400,374
2/26/2024,1246,0,0,0,0,0,0,0,0,0,0,1246,0,1246
2/27/2024,1070,0,0,0,0,0,1400,0,0,0,0,1070,1400,-330
2/28/2024,1667,0,0,28000,0,825,0,0,0,0,0,1667,28825,-27158
2/29/2024,1605,0,0,0,0,825,0,0,0,0,0,1605,825,780
3/1/2024,1170,0,0,0,8500,0,1250,0,0,0,0,1170,9750,-8580
3/2/2024,1469,0,0,0,0,725,0,0,0,0,0,1469,725,744
3/3/2024,1130,0,0,0,0,0,0,0,0,0,0,1130,0,1130
3/4/2024,1301,0,0,0,0,0,0,1333,0,0,0,1301,1333,-32
3/5/2024,1236,0,0,0,0,0,0,0,0,0,0,1236,0,1236
3/6/2024,1354,0,0,0,0,0,0,0,0,0,0,1354,0,1354
3/7/2024,1276,0,0,0,0,0,0,0,0,0,375,1276,375,901
3/8/2024,1032,0,0,0,0,0,0,0,0,0,375,1032,375,657
3/9/2024,796,0,0,0,0,0,0,0,0,0,0,796,0,796
3/10/2024,1141,0,0,0,0,725,1250,0,0,0,0,1141,1975,-834
3/11/2024,1471,0,0,0,0,0,0,0,0,0,375,1471,375,1096
3/12/2024,1065,0,0,0,0,725,0,0,0,0,0,1065,725,340
3/13/2024,1332,0,0,0,0,0,0,1333,0,0,0,1332,1333,-1
3/14/2024,1443,0,0,0,0,0,0,0,0,0,0,1443,0,1443
3/15/2024,1044,0,0,0,0,0,0,0,0,0,0,1044,0,1044
3/16/2024,1191,0,0,0,0,0,0,0,1000,0,0,1191,1000,191
3/17/2024,1279,0,0,0,0,0,0,0,0,0,0,1279,0,1279
3/18/2024,1449,0,0,0,0,0,0,0,0,0,0,1449,0,1449
3/19/2024,1320,0,0,0,0,0,0,0,0,0,0,1320,0,1320
3/20/2024,1983,0,0,0,0,0,0,0,0,0,0,1983,0,1983
3/21/2024,1278,0,0,0,0,0,1250,0,0,0,0,1278,1250,28
3/22/2024,1131,0,0,0,0,0,0,1333,0,0,0,1131,1333,-202
3/23/2024,1475,0,0,0,0,0,0,0,0,0,375,1475,375,1100
3/24/2024,1589,0,0,0,0,0,0,0,0,0,0,1589,0,1589
3/25/2024,1507,0,0,0,0,0,0,0,0,0,0,1507,0,1507
3/26/2024,1049,0,0,0,0,0,0,0,0,0,0,1049,0,1049
3/27/2024,1359,0,0,0,0,725,0,0,0,0,0,1359,725,634
3/28/2024,1243,0,0,28000,0,0,0,0,0,0,0,1243,28000,-26757
3/29/2024,1330,0,0,0,0,0,0,0,0,0,0,1330,0,1330
3/30/2024,1579,0,0,0,0,0,0,0,0,0,0,1579,0,1579
3/31/2024,1346,0,0,0,0,0,1250,0,1000,0,0,1346,2250,-904
4/1/2024,1612,0,0,0,8500,850,0,4000,0,0,0,1612,13350,-11738
4/2/2024,1587,5000,0,0,0,0,0,4000,0,0,0,6587,4000,2587
4/3/2024,1724,0,0,0,0,0,0,0,0,0,0,1724,0,1724
4/4/2024,1654,0,0,0,0,0,0,0,0,0,0,1654,0,1654
4/5/2024,1762,0,0,0,0,0,0,0,0,0,0,1762,0,1762
4/6/2024,2092,0,0,0,0,850,1350,0,3500,0,0,2092,5700,-3608
4/7/2024,1671,0,0,0,0,850,0,0,0,0,625,1671,1475,196
4/8/2024,1756,0,0,0,0,0,0,0,0,0,0,1756,0,1756
4/9/2024,1775,0,0,0,0,0,0,0,0,0,0,1775,0,1775
4/10/2024,1984,0,0,0,0,0,0,0,0,0,0,1984,0,1984
4/11/2024,1601,0,0,0,0,0,0,0,0,0,0,1601,0,1601
4/12/2024,1787,0,0,0,0,0,0,0,0,0,0,1787,0,1787
4/13/2024,1988,0,0,0,0,0,0,0,3500,0,0,1988,3500,-1512
4/14/2024,1895,0,0,0,0,0,0,0,0,0,0,1895,0,1895
4/15/2024,1828,0,0,0,0,0,0,0,0,0,0,1828,0,1828
4/16/2024,1811,0,0,0,0,0,0,0,0,0,0,1811,0,1811
4/17/2024,2058,0,0,0,0,0,0,0,0,0,0,2058,0,2058
4/18/2024,1684,0,0,0,0,0,0,0,0,0,0,1684,0,1684
4/19/2024,2240,0,0,0,0,0,0,0,0,0,0,2240,0,2240
4/20/2024,1953,0,0,0,0,0,0,4000,0,0,625,1953,4625,-2672
4/21/2024,1763,0,0,0,0,0,0,0,0,0,0,1763,0,1763
4/22/2024,1653,0,0,0,0,850,0,0,0,0,0,1653,850,803
4/23/2024,1942,0,0,0,0,0,0,0,0,0,0,1942,0,1942
4/24/2024,1799,5000,0,0,0,0,1350,0,0,0,0,6799,1350,5449
4/25/2024,1750,0,0,0,0,0,1350,0,0,0,0,1750,1350,400
4/26/2024,1410,5000,0,0,0,0,0,0,0,0,0,6410,0,6410
4/27/2024,1874,0,0,0,0,0,0,0,0,0,0,1874,0,1874
4/28/2024,1876,0,0,28000,0,0,1350,0,0,0,0,1876,29350,-27474
4/29/2024,1659,0,0,0,0,0,0,0,0,0,625,1659,625,1034
4/30/2024,1690,0,0,0,0,0,0,0,0,0,625,1690,625,1065
5/1/2024,1670,2000,0,0,8500,0,0,0,0,0,0,3670,8500,-4830
5/2/2024,1450,0,0,0,0,0,0,0,0,0,0,1450,0,1450
5/3/2024,1659,0,0,0,0,0,1275,0,0,0,0,1659,1275,384
5/4/2024,1494,0,0,0,0,0,0,0,0,0,400,1494,400,1094
5/5/2024,1556,0,0,0,0,800,0,0,0,0,0,1556,800,756
5/6/2024,1378,0,0,0,0,0,0,0,0,0,0,1378,0,1378
5/7/2024,1494,0,0,0,0,0,0,0,0,0,0,1494,0,1494
5/8/2024,1660,0,0,0,0,0,1275,0,0,2000,0,1660,3275,-1615
5/9/2024,1618,0,0,0,0,800,0,666,0,0,0,1618,1466,152
5/10/2024,1613,0,0,0,0,0,0,0,0,0,0,1613,0,1613
5/11/2024,1739,0,0,0,0,0,0,0,0,0,0,1739,0,1739
5/12/2024,1409,0,0,0,0,0,0,0,0,2000,0,1409,2000,-591
5/13/2024,1845,0,0,0,0,0,0,0,0,0,0,1845,0,1845
5/14/2024,1190,0,0,0,0,0,0,0,0,0,400,1190,400,790
5/15/2024,1776,0,0,0,0,0,0,0,0,0,0,1776,0,1776
5/16/2024,1603,0,0,0,0,0,0,0,0,0,0,1603,0,1603
5/17/2024,1423,0,0,0,0,800,0,0,0,0,0,1423,800,623
5/18/2024,1470,0,0,0,0,800,0,0,0,0,0,1470,800,670
5/19/2024,1164,0,0,0,0,0,0,0,0,0,400,1164,400,764
5/20/2024,1696,2000,0,0,0,0,0,0,0,0,0,3696,0,3696
5/21/2024,1803,0,0,0,0,0,1275,0,0,0,0,1803,1275,528
5/22/2024,1608,0,0,0,0,0,1275,666,0,0,0,1608,1941,-333
5/23/2024,1659,0,0,0,0,0,0,0,0,0,0,1659,0,1659
5/24/2024,1162,2000,0,0,0,0,0,666,0,0,0,3162,666,2496
5/25/2024,1599,0,0,0,0,0,0,0,0,0,0,1599,0,1599
5/26/2024,1339,0,0,0,0,0,0,0,0,0,400,1339,400,939
5/27/2024,1481,0,0,0,0,0,0,0,0,0,0,1481,0,1481
5/28/2024,1576,0,0,28000,0,0,0,0,0,0,0,1576,28000,-26424
5/29/2024,1429,0,0,0,0,0,0,0,0,0,0,1429,0,1429
5/30/2024,1615,0,0,0,0,0,0,0,0,0,0,1615,0,1615
5/31/2024,1715,0,0,0,0,0,0,0,0,0,0,1715,0,1715
6/1/2024,1941,0,0,0,8500,0,0,0,0,0,0,1941,8500,-6559
6/2/2024,1862,0,0,0,0,0,0,0,0,0,0,1862,0,1862
6/3/2024,1781,0,0,0,0,0,0,0,0,0,0,1781,0,1781
6/4/2024,1903,0,0,0,0,0,0,0,0,0,0,1903,0,1903
6/5/2024,1992,0,0,0,0,0,0,0,0,0,0,1992,0,1992
6/6/2024,1897,0,0,0,0,0,0,0,0,0,750,1897,750,1147
6/7/2024,1826,0,0,0,0,0,0,0,0,0,0,1826,0,1826
6/8/2024,2084,0,30000,0,0,0,1425,0,0,0,0,32084,1425,30659
6/9/2024,1869,0,0,0,0,0,0,0,0,0,750,1869,750,1119
6/10/2024,1739,0,0,0,0,0,0,0,0,0,0,1739,0,1739
6/11/2024,1711,0,0,0,0,0,0,0,4500,0,0,1711,4500,-2789
6/12/2024,1375,0,0,0,0,0,1425,0,0,0,0,1375,1425,-50
6/13/2024,1679,0,0,0,0,925,1425,0,0,0,0,1679,2350,-671
6/14/2024,1744,0,0,0,0,925,0,0,0,0,0,1744,925,819
6/15/2024,1818,0,0,0,0,0,0,0,0,0,0,1818,0,1818
6/16/2024,1909,0,0,0,0,0,0,0,0,0,0,1909,0,1909
6/17/2024,1958,0,0,0,0,0,0,3333,0,0,0,1958,3333,-1375
6/18/2024,1890,0,0,0,0,925,0,3333,0,0,0,1890,4258,-2368
6/19/2024,1767,0,0,0,0,0,0,0,0,0,0,1767,0,1767
6/20/2024,1731,3333,0,0,0,0,0,0,4500,0,0,5064,4500,564
6/21/2024,1475,3333,0,0,0,0,0,0,0,0,0,4808,0,4808
6/22/2024,1863,0,0,0,0,925,0,0,0,0,0,1863,925,938
6/23/2024,1955,0,0,0,0,0,0,0,0,0,0,1955,0,1955
6/24/2024,1876,0,0,0,0,0,0,0,0,0,0,1876,0,1876
6/25/2024,1862,0,0,0,0,0,0,3333,0,0,750,1862,4083,-2221
6/26/2024,1665,0,0,0,0,0,0,0,0,0,0,1665,0,1665
6/27/2024,1873,0,0,0,0,0,0,0,0,0,0,1873,0,1873
6/28/2024,1553,3333,0,28000,0,0,0,0,0,0,0,4886,28000,-23114
6/29/2024,1970,0,0,0,0,0,1425,0,0,0,0,1970,1425,545
6/30/2024,1429,0,0,0,0,0,0,0,0,0,750,1429,750,679
7/1/2024,1578,2666,0,0,8500,0,0,0,0,0,500,4244,9000,-4756
7/2/2024,1634,2666,0,0,0,0,0,0,500,0,0,4300,500,3800
7/3/2024,1028,0,0,0,0,0,0,0,0,0,0,1028,0,1028
7/4/2024,1321,0,0,0,0,0,0,0,0,0,0,1321,0,1321
7/5/2024,1573,0,0,0,0,0,0,0,0,0,0,1573,0,1573
7/6/2024,1541,0,0,0,0,0,0,0,0,0,0,1541,0,1541
7/7/2024,1177,0,0,0,0,0,0,0,0,0,0,1177,0,1177
7/8/2024,1200,0,0,0,0,0,0,1000,0,0,0,1200,1000,200
7/9/2024,1633,0,0,0,0,0,0,0,0,0,0,1633,0,1633
7/10/2024,1216,0,0,0,0,0,0,0,0,0,0,1216,0,1216
7/11/2024,1683,0,0,0,0,0,1325,0,0,0,500,1683,1825,-142
7/12/2024,990,0,0,0,0,0,0,1000,0,0,0,990,1000,-10
7/13/2024,1585,0,0,0,0,0,0,0,0,0,0,1585,0,1585
7/14/2024,1464,0,0,0,0,0,1325,0,0,0,0,1464,1325,139
7/15/2024,1652,0,0,0,0,775,1325,0,0,0,0,1652,2100,-448
7/16/2024,1213,2666,0,0,0,0,0,0,0,0,0,3879,0,3879
7/17/2024,1751,0,0,0,0,0,0,0,0,0,0,1751,0,1751
7/18/2024,1250,0,0,0,0,0,1325,0,0,0,0,1250,1325,-75
7/19/2024,1821,0,0,0,0,0,0,1000,0,0,0,1821,1000,821
7/20/2024,1486,0,0,0,0,0,0,0,0,0,0,1486,0,1486
7/21/2024,1186,0,0,0,0,0,0,0,0,0,0,1186,0,1186
7/22/2024,1517,0,0,0,0,0,0,0,0,0,0,1517,0,1517
7/23/2024,1296,0,0,0,0,0,0,0,0,0,0,1296,0,1296
7/24/2024,1607,0,0,0,0,775,0,0,0,0,0,1607,775,832
7/25/2024,1607,0,0,0,0,0,0,0,0,0,500,1607,500,1107
7/26/2024,1737,0,0,0,0,0,0,0,0,0,500,1737,500,1237
7/27/2024,1474,0,0,0,0,0,0,0,0,0,0,1474,0,1474
7/28/2024,1657,0,0,30000,0,0,0,0,0,0,0,1657,30000,-28343
7/29/2024,1777,0,0,0,0,0,0,0,0,0,0,1777,0,1777
7/30/2024,1707,0,0,0,0,775,0,0,0,0,0,1707,775,932
7/31/2024,1599,0,0,0,0,775,0,0,500,0,0,1599,1275,324
8/1/2024,1711,0,0,0,8500,0,0,0,0,0,0,1711,8500,-6789
8/2/2024,1793,0,0,0,0,0,0,0,0,0,0,1793,0,1793
8/3/2024,1730,0,0,0,0,0,0,0,0,0,0,1730,0,1730
8/4/2024,1466,0,0,0,0,0,0,0,0,0,0,1466,0,1466
8/5/2024,1731,0,0,0,0,0,0,0,0,0,0,1731,0,1731
8/6/2024,1663,0,0,0,0,0,0,0,0,0,0,1663,0,1663
8/7/2024,1770,0,0,0,0,0,0,0,0,0,0,1770,0,1770
8/8/2024,1786,0,0,0,0,875,0,0,0,0,0,1786,875,911
8/9/2024,1666,0,0,0,0,0,1300,0,1250,0,0,1666,2550,-884
8/10/2024,1345,0,0,0,0,0,0,0,0,0,0,1345,0,1345
8/11/2024,1261,0,0,0,0,1750,0,1333,0,0,0,1261,3083,-1822
8/12/2024,1539,0,0,0,0,0,0,0,0,0,450,1539,450,1089
8/13/2024,1378,0,0,0,0,0,0,0,0,0,0,1378,0,1378
8/14/2024,1313,0,0,0,0,875,0,0,0,0,0,1313,875,438
8/15/2024,1607,0,0,0,0,0,0,0,0,0,0,1607,0,1607
8/16/2024,1632,0,0,0,0,0,0,1333,0,0,0,1632,1333,299
8/17/2024,1583,0,0,0,0,0,2600,0,0,0,0,1583,2600,-1017
8/18/2024,1903,0,0,0,0,0,0,0,0,0,0,1903,0,1903
8/19/2024,1536,0,0,0,0,0,0,0,0,0,0,1536,0,1536
8/20/2024,1239,0,0,0,0,0,0,1333,0,0,0,1239,1333,-94
8/21/2024,1403,0,0,0,0,0,0,0,0,0,0,1403,0,1403
8/22/2024,1418,0,0,0,0,0,0,0,0,0,0,1418,0,1418
8/23/2024,1756,0,0,0,0,0,0,0,0,0,0,1756,0,1756
8/24/2024,1531,0,0,0,0,0,0,0,0,0,0,1531,0,1531
8/25/2024,1890,0,0,0,0,0,0,0,0,0,0,1890,0,1890
8/26/2024,1692,0,0,0,0,0,0,0,0,0,0,1692,0,1692
8/27/2024,2135,0,0,0,0,0,1300,0,1250,0,0,2135,2550,-415
8/28/2024,1874,0,0,30000,0,0,0,0,0,0,450,1874,30450,-28576
8/29/2024,1686,0,0,0,0,0,0,0,0,0,0,1686,0,1686
8/30/2024,1667,0,0,0,0,0,0,0,0,0,450,1667,450,1217
8/31/2024,1507,0,0,0,0,0,0,0,0,0,450,1507,450,1057
9/1/2024,1627,0,0,0,8500,0,0,0,0,0,0,1627,8500,-6873
9/2/2024,1389,0,0,0,0,0,0,0,0,0,0,1389,0,1389
9/3/2024,2252,0,0,0,0,0,0,0,0,0,0,2252,0,2252
9/4/2024,1549,0,0,0,0,0,1375,0,0,0,0,1549,1375,174
9/5/2024,1305,4666,0,0,0,0,0,0,0,0,500,5971,500,5471
9/6/2024,1795,0,0,0,0,0,0,0,0,0,0,1795,0,1795
9/7/2024,1794,0,0,0,0,0,0,0,0,0,0,1794,0,1794
9/8/2024,1558,0,0,0,0,0,0,2333,0,0,0,1558,2333,-775
9/9/2024,1731,0,0,0,0,900,1375,0,0,3000,0,1731,5275,-3544
9/10/2024,1789,0,0,0,0,0,0,0,0,0,0,1789,0,1789
9/11/2024,1741,4666,0,0,0,900,0,0,0,3000,0,6407,3900,2507
9/12/2024,1421,0,0,0,0,0,0,0,0,0,0,1421,0,1421
9/13/2024,1751,0,0,0,0,900,0,0,2500,0,0,1751,3400,-1649
9/14/2024,1542,0,0,0,0,0,0,0,0,0,0,1542,0,1542
9/15/2024,1671,0,0,0,0,0,0,0,0,0,0,1671,0,1671
9/16/2024,1326,0,0,0,0,0,0,0,0,0,0,1326,0,1326
9/17/2024,1422,0,0,0,0,0,1375,0,0,0,0,1422,1375,47
9/18/2024,1489,0,0,0,0,0,1375,0,0,0,0,1489,1375,114
9/19/2024,1659,0,0,0,0,0,0,0,0,0,0,1659,0,1659
9/20/2024,1747,0,0,0,0,0,0,0,2500,0,1000,1747,3500,-1753
9/21/2024,1826,0,0,0,0,0,0,0,0,0,0,1826,0,1826
9/22/2024,1606,0,0,0,0,0,0,0,0,0,0,1606,0,1606
9/23/2024,1545,0,0,0,0,0,0,2333,0,0,0,1545,2333,-788
9/24/2024,1778,4666,0,0,0,0,0,0,0,0,0,6444,0,6444
9/25/2024,1832,0,0,0,0,0,0,0,0,0,0,1832,0,1832
9/26/2024,1997,0,0,0,0,900,0,0,0,0,0,1997,900,1097
9/27/2024,2010,0,0,0,0,0,0,0,0,0,0,2010,0,2010
9/28/2024,1747,0,0,30000,0,0,0,2333,0,0,0,1747,32333,-30586
9/29/2024,1743,0,0,0,0,0,0,0,0,0,500,1743,500,1243
9/30/2024,2040,0,0,0,0,0,0,0,0,0,0,2040,0,2040
10/1/2024,1996,0,0,0,9000,0,0,0,0,0,0,1996,9000,-7004
10/2/2024,2118,0,0,0,0,0,0,0,0,0,625,2118,625,1493
10/3/2024,1859,0,0,0,0,950,0,0,0,0,0,1859,950,909
10/4/2024,2114,0,0,0,0,0,0,0,0,0,0,2114,0,2114
10/5/2024,2113,0,0,0,0,950,0,0,0,0,0,2113,950,1163
10/6/2024,2015,3333,0,0,0,0,0,0,3500,0,0,5348,3500,1848
10/7/2024,1958,0,0,0,0,0,0,0,0,0,0,1958,0,1958
10/8/2024,1896,0,0,0,0,0,0,0,0,0,625,1896,625,1271
10/9/2024,1929,3333,0,0,0,0,0,0,0,0,0,5262,0,5262
10/10/2024,2004,0,0,0,0,0,1500,0,0,0,0,2004,1500,504
10/11/2024,2233,0,0,0,0,0,1500,0,0,0,0,2233,1500,733
10/12/2024,2089,0,0,0,0,0,0,5000,0,0,0,2089,5000,-2911
10/13/2024,1740,0,0,0,0,0,0,0,0,0,0,1740,0,1740
10/14/2024,1877,0,0,0,0,0,0,0,0,0,0,1877,0,1877
10/15/2024,2226,0,0,0,0,0,0,0,0,0,625,2226,625,1601
10/16/2024,2016,0,0,0,0,0,0,5000,0,0,0,2016,5000,-2984
10/17/2024,2170,0,0,0,0,0,0,0,0,0,0,2170,0,2170
10/18/2024,1831,0,0,0,0,950,0,0,0,0,0,1831,950,881
10/19/2024,1993,0,0,0,0,0,0,0,0,0,0,1993,0,1993
10/20/2024,1734,0,0,0,0,0,0,0,0,0,0,1734,0,1734
10/21/2024,1942,0,0,0,0,0,1500,0,0,0,0,1942,1500,442
10/22/2024,2624,0,0,0,0,0,1500,0,0,0,0,2624,1500,1124
10/23/2024,1666,0,0,0,0,0,0,0,0,0,0,1666,0,1666
10/24/2024,2112,0,0,0,0,0,0,0,0,0,0,2112,0,2112
10/25/2024,2045,3333,0,0,0,0,0,0,0,0,0,5378,0,5378
10/26/2024,2303,0,0,0,0,0,0,0,0,0,0,2303,0,2303
10/27/2024,2241,0,0,0,0,0,0,0,0,0,0,2241,0,2241
10/28/2024,2009,0,0,30000,0,0,0,5000,0,0,625,2009,35625,-33616
10/29/2024,1994,0,0,0,0,0,0,0,0,0,0,1994,0,1994
10/30/2024,2131,0,0,0,0,950,0,0,0,0,0,2131,950,1181
10/31/2024,2069,0,0,0,0,0,0,0,3500,0,0,2069,3500,-1431
11/1/2024,1914,0,0,0,9000,825,1400,0,0,0,0,1914,11225,-9311
11/2/2024,1969,0,0,0,0,0,0,0,0,0,0,1969,0,1969
11/3/2024,2218,0,0,0,0,825,0,0,0,0,0,2218,825,1393
11/4/2024,2351,0,0,0,0,0,0,0,0,0,0,2351,0,2351
11/5/2024,2034,0,0,0,0,0,1400,0,0,0,0,2034,1400,634
11/6/2024,2184,0,0,0,0,0,0,0,0,0,550,2184,550,1634
11/7/2024,2375,0,0,0,0,0,0,0,0,0,0,2375,0,2375
11/8/2024,2076,0,0,0,0,0,1400,1666,1500,0,0,2076,4566,-2490
11/9/2024,2232,0,0,0,0,0,0,0,0,0,0,2232,0,2232
11/10/2024,2167,0,0,0,0,0,0,0,0,0,0,2167,0,2167
11/11/2024,1906,0,0,0,0,0,0,0,0,0,0,1906,0,1906
11/12/2024,2516,0,0,0,0,0,0,0,0,0,0,2516,0,2516
11/13/2024,1990,0,0,0,0,0,0,0,0,0,0,1990,0,1990
11/14/2024,1827,2333,0,0,0,0,0,0,0,0,0,4160,0,4160
11/15/2024,2068,0,0,0,0,0,0,0,0,0,0,2068,0,2068
11/16/2024,1663,0,0,0,0,0,0,0,0,0,550,1663,550,1113
11/17/2024,1927,0,0,0,0,0,0,1666,0,0,0,1927,1666,261
11/18/2024,1722,0,0,0,0,0,0,0,0,0,0,1722,0,1722
11/19/2024,2225,0,0,0,0,0,0,0,0,0,0,2225,0,2225
11/20/2024,2059,0,0,0,0,0,1400,0,0,0,550,2059,1950,109
11/21/2024,2030,0,0,0,0,0,0,0,0,0,0,2030,0,2030
11/22/2024,2621,0,0,0,0,0,0,0,1500,0,0,2621,1500,1121
11/23/2024,2040,0,0,0,0,0,0,0,0,0,0,2040,0,2040
11/24/2024,1995,0,0,0,0,825,0,0,0,0,0,1995,825,1170
11/25/2024,2124,2333,0,0,0,0,0,0,0,0,0,4457,0,4457
11/26/2024,2334,0,0,0,0,0,0,0,0,0,0,2334,0,2334
11/27/2024,2316,0,0,0,0,0,0,1666,0,0,0,2316,1666,650
11/28/2024,2214,0,0,30000,0,825,0,0,0,0,0,2214,30825,-28611
11/29/2024,2089,2333,0,0,0,0,0,0,0,0,0,4422,0,4422
11/30/2024,1984,0,0,0,0,0,0,0,0,0,550,1984,550,1434
12/1/2024,2793,0,0,0,9000,1000,0,0,0,0,0,2793,10000,-7207
12/2/2024,2563,0,0,0,0,0,0,0,0,0,0,2563,0,2563
12/3/2024,2459,6666,0,0,0,0,0,0,0,0,0,9125,0,9125
12/4/2024,2519,0,0,0,0,0,0,0,0,0,0,2519,0,2519
12/5/2024,2647,0,0,0,0,0,0,0,0,4000,0,2647,4000,-1353
12/6/2024,2456,6666,0,0,0,1000,0,0,0,0,0,9122,1000,8122
12/7/2024,2431,0,0,0,0,0,0,6666,0,0,0,2431,6666,-4235
12/8/2024,2356,0,0,0,0,0,1500,0,0,0,0,2356,1500,856
12/9/2024,2342,0,0,0,0,0,0,0,0,0,0,2342,0,2342
12/10/2024,2667,0,0,0,0,1000,0,6666,0,0,0,2667,7666,-4999
12/11/2024,2386,0,0,0,0,0,0,0,0,0,0,2386,0,2386
12/12/2024,2405,0,0,0,0,0,0,0,0,0,0,2405,0,2405
12/13/2024,2467,0,0,0,0,0,0,0,0,4000,0,2467,4000,-1533
12/14/2024,2361,0,40000,0,0,0,0,0,0,0,0,42361,0,42361
12/15/2024,2383,0,0,0,0,0,0,0,0,0,0,2383,0,2383
12/16/2024,2474,0,0,0,0,0,0,0,0,0,0,2474,0,2474
12/17/2024,2772,0,0,0,0,0,0,0,5000,0,0,2772,5000,-2228
12/18/2024,1924,0,0,0,0,0,0,0,0,0,0,1924,0,1924
12/19/2024,2095,0,0,0,0,0,1500,0,0,0,0,2095,1500,595
12/20/2024,2239,0,0,0,0,0,1500,0,5000,0,0,2239,6500,-4261
12/21/2024,2309,0,0,0,0,0,0,0,0,0,750,2309,750,1559
12/22/2024,2408,0,0,0,0,0,0,0,0,0,750,2408,750,1658
12/23/2024,2109,0,0,0,0,0,0,0,0,0,0,2109,0,2109
